country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,campaign,1,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,campaign,1,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,ribbon cutting,2,2,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,ribbon cutting,2,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,ribbon cutting,2,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,international,3,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,international,3,2,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,international,3,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,international,3,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,famous,4,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,famous,4,2,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,famous,4,3,,0,0,Europe & Central Asia,Central and Eastern Europe
Croatia,Plenkovic,Croatian Democratic Union,1,0,1,19-Oct-16,2016,,present ,famous,4,4,,0,0,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,campaign,1,1,1,1,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,campaign,1,2,,1,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,campaign,1,3,,1,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,campaign,1,4,,1,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,ribbon cutting,2,1,0.2,0.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,ribbon cutting,2,2,,0.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,ribbon cutting,2,3,,0.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,ribbon cutting,2,4,,0.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,international,3,1,0.6,0.6,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,international,3,2,,0.6,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,international,3,3,,0.6,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,international,3,4,,0.6,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,famous,4,1,1.2,1.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,famous,4,2,,1.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,famous,4,3,,1.2,0.75,Europe & Central Asia,Central and Eastern Europe
Ukraine,Petro Poroshenko,"Petro Poroshenko Bloc ""Solidarity""",0,1,1,7-Jun-14,2014,,present,famous,4,4,,1.2,0.75,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,campaign,1,1,0,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,campaign,1,2,1,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,campaign,1,3,,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,campaign,1,4,,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,ribbon cutting,2,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,ribbon cutting,2,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,ribbon cutting,2,3,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,ribbon cutting,2,4,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,international,3,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,international,3,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,international,3,3,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,international,3,4,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,famous,4,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,famous,4,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,famous,4,3,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Czech Republic,Petr Necas,Civic Democratic Party,1,0,1,28-Jun-10,2010,10-Jul-13,2013,famous,4,4,,0,0.125,Europe & Central Asia,Central and Eastern Europe
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,campaign,1,1,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,campaign,1,2,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,campaign,1,3,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,campaign,1,4,,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,ribboncutting,2,1,1,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,ribboncutting,2,2,0,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,ribboncutting,2,3,,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,ribboncutting,2,4,,0.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,international,3,1,2,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,international,3,2,1,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,international,3,3,,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,international,3,4,,1.5,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,famous,4,1,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,famous,4,2,2,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,famous,4,3,,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Argentina,Peron,Justicialist Party,-1,1,1,4-Jun-46,1946,21-Sep-55,1955,famous,4,4,,2,1.5,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Campaign,1,1,0.1,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Campaign,1,2,0,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Campaign,1,3,,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Campaign,1,4,,0.05,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Famous,2,1,0.1,0.1,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Famous,2,2,0.1,0.1,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Famous,2,3,,0.1,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Famous,2,4,,0.1,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,International,3,1,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,International,3,2,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,International,3,3,,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,International,3,4,,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Ribboncutting,4,1,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Ribboncutting,4,2,0,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Ribboncutting,4,3,,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Peru,Pedro Pablo Kuczynski,Peruvians for Change,0,1,1,28-Jul-16,2016,23-Mar-18,2018,Ribboncutting,4,4,,0,0.0375,Latin America & Caribbean,Latin America & Caribbean
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,campaign,1,1,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,campaign,1,2,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,campaign,1,3,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,campaign,1,4,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,ribbon cutting,2,1,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,ribbon cutting,2,2,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,ribbon cutting,2,3,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,ribbon cutting,2,4,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,international,3,1,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,international,3,2,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,international,3,3,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,international,3,4,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,famous,4,1,0.4,0.2,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,famous,4,2,0,0.2,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,famous,4,3,,0.2,0.05,Europe & Central Asia,Central and Eastern Europe
Moldova,Pavel Filip,Democratic Party of Moldova,-1,0,1,20-Jan-16,2016,,2018,famous,4,4,,0.2,0.05,Europe & Central Asia,Central and Eastern Europe
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,campaign,1,1,0.3,0.35,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,campaign,1,2,0.4,0.35,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,campaign,1,3,,0.35,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,campaign,1,4,,0.35,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,ribbon cutting,2,1,0.2,0.15,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,ribbon cutting,2,2,0.1,0.15,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,ribbon cutting,2,3,,0.15,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,ribbon cutting,2,4,,0.15,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,international,3,1,0,0,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,international,3,2,0,0,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,international,3,3,,0,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,international,3,4,,0,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,famous,4,1,0.5,0.5,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,famous,4,2,0.5,0.5,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,famous,4,3,,0.5,0.25,North America,North America
Canada,Paul Martin,Liberal Party,0,0,1,12-Dec-03,2004,06-Feb-06,2005,famous,4,4,,0.5,0.25,North America,North America
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,campaign,1,1,0.8,0.55,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,campaign,1,2,0.3,0.55,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,campaign,1,3,,0.55,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,campaign,1,4,,0.55,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,ribboncutting,2,1,0.6,0.6,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,ribboncutting,2,2,,0.6,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,ribboncutting,2,3,,0.6,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,ribboncutting,2,4,,0.6,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,international,3,1,0,0,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,international,3,2,0,0,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,international,3,3,,0,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,international,3,4,,0,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,famous,4,1,0.5,0.25,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,famous,4,2,0,0.25,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,famous,4,3,,0.25,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Otto Pérez Molina,Patriotic Party,1,1,1,14 Jan 2012,2012,2 Sept 2015,2015,famous,4,4,,0.25,0.35,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Óscar Berger,National Solidarity Party,1,1,1,14-Jan-04,2004,14-Jan-08,2007,campaign,1,1,,,0,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Óscar Berger,National Solidarity Party,1,1,1,14-Jan-04,2004,14-Jan-08,2007,campaign,1,2,,,0,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Óscar Berger,National Solidarity Party,1,1,1,14-Jan-04,2004,14-Jan-08,2007,campaign,1,3,,,0,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Óscar Berger,National Solidarity Party,1,1,1,14-Jan-04,2004,14-Jan-08,2007,campaign,1,4,,,0,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Óscar Berger,National Solidarity Party,1,1,1,14-Jan-04,2004,14-Jan-08,2007,ribboncutting,2,1,0,0,0,Latin America & Caribbean,Latin America & Caribbean
Guatemala,Óscar Berger,National Solidarity Party,1,1,1,14-Jan-04,2004,14-Jan-08,2007,ribboncutting,2,2,0,0,0,Latin America & Caribbean,Latin America & Caribbean
